"# COVERS FURNITURE, TOOLS, SMARTPHONE, CRAFTPHONE, AND ONLY CYRANO'S PHOTOS (all photos have the same body colors/format)",,,,,,,,,
ID,Filename Prefix,Item,Variant,Body Color,Pattern,Body Color Category,Pattern Category,Item Type,Full ID
3702,FtrStudyChair,writing chair,1_1,Light brown,Blue,NA,Seat,Ftr,FtrStudyChair_Remake_1_1
3702,FtrStudyChair,writing chair,1_2,Light brown,Pink,NA,Seat,Ftr,FtrStudyChair_Remake_1_2
3702,FtrStudyChair,writing chair,2_0,Dark brown,Yellow,NA,Seat,Ftr,FtrStudyChair_Remake_2_0
3702,FtrStudyChair,writing chair,2_1,Dark brown,Blue,NA,Seat,Ftr,FtrStudyChair_Remake_2_1
3702,FtrStudyChair,writing chair,2_2,Dark brown,Pink,NA,Seat,Ftr,FtrStudyChair_Remake_2_2
3702,FtrStudyChair,writing chair,3_0,White,Yellow,NA,Seat,Ftr,FtrStudyChair_Remake_3_0
3702,FtrStudyChair,writing chair,3_1,White,Blue,NA,Seat,Ftr,FtrStudyChair_Remake_3_1
3702,FtrStudyChair,writing chair,3_2,White,Pink,NA,Seat,Ftr,FtrStudyChair_Remake_3_2
3773,FtrTerrarium,terrarium,0_0,Black,NA,Frame,NA,Ftr,FtrTerrarium_Remake_0_0
3773,FtrTerrarium,terrarium,1_0,Gold,NA,Frame,NA,Ftr,FtrTerrarium_Remake_1_0
3773,FtrTerrarium,terrarium,2_0,Brown,NA,Frame,NA,Ftr,FtrTerrarium_Remake_2_0
3775,FtrTerrariumWall,hanging terrarium,0_0,Black,NA,Frame,NA,Ftr,FtrTerrariumWall_Remake_0_0
3775,FtrTerrariumWall,hanging terrarium,1_0,Gold,NA,Frame,NA,Ftr,FtrTerrariumWall_Remake_1_0
3775,FtrTerrariumWall,hanging terrarium,2_0,Brown,NA,Frame,NA,Ftr,FtrTerrariumWall_Remake_2_0
3776,FtrWellBrick,brick well,0_0,Red,NA,Brick color,NA,Ftr,FtrWellBrick_Remake_0_0
3776,FtrWellBrick,brick well,1_0,White,NA,Brick color,NA,Ftr,FtrWellBrick_Remake_1_0
3776,FtrWellBrick,brick well,2_0,Gray,NA,Brick color,NA,Ftr,FtrWellBrick_Remake_2_0
3783,FtrDrawingTable,den desk,0_0,Dark wood,NA,NA,NA,Ftr,FtrDrawingTable_Remake_0_0
3783,FtrDrawingTable,den desk,1_0,Brown wood,NA,NA,NA,Ftr,FtrDrawingTable_Remake_1_0
3783,FtrDrawingTable,den desk,2_0,Red wood,NA,NA,NA,Ftr,FtrDrawingTable_Remake_2_0
3783,FtrDrawingTable,den desk,3_0,Natural wood,NA,NA,NA,Ftr,FtrDrawingTable_Remake_3_0
3783,FtrDrawingTable,den desk,4_0,White,NA,NA,NA,Ftr,FtrDrawingTable_Remake_4_0
3784,FtrDrawingChair,den chair,0_0,Black,NA,NA,NA,Ftr,FtrDrawingChair_Remake_0_0
3784,FtrDrawingChair,den chair,1_0,White,NA,NA,NA,Ftr,FtrDrawingChair_Remake_1_0
3784,FtrDrawingChair,den chair,2_0,Camel,NA,NA,NA,Ftr,FtrDrawingChair_Remake_2_0
3784,FtrDrawingChair,den chair,3_0,Brown,NA,NA,NA,Ftr,FtrDrawingChair_Remake_3_0
3784,FtrDrawingChair,den chair,4_0,Green,NA,NA,NA,Ftr,FtrDrawingChair_Remake_4_0
3784,FtrDrawingChair,den chair,5_0,Red,NA,NA,NA,Ftr,FtrDrawingChair_Remake_5_0
3785,FtrLeafWall,potted ivy,0_0,Light green,NA,Color,NA,Ftr,FtrLeafWall_Remake_0_0
3785,FtrLeafWall,potted ivy,1_0,Yellow,NA,Color,NA,Ftr,FtrLeafWall_Remake_1_0
3785,FtrLeafWall,potted ivy,2_0,Red,NA,Color,NA,Ftr,FtrLeafWall_Remake_2_0
3785,FtrLeafWall,potted ivy,3_0,Green,NA,Color,NA,Ftr,FtrLeafWall_Remake_3_0
3805,FtrMushroomParasol,mush parasol,0_0,Ordinary mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomParasol_Remake_0_0
3805,FtrMushroomParasol,mush parasol,1_0,White mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomParasol_Remake_1_0
3805,FtrMushroomParasol,mush parasol,2_0,Strange mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomParasol_Remake_2_0
3805,FtrMushroomParasol,mush parasol,3_0,Red mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomParasol_Remake_3_0
3805,FtrMushroomParasol,mush parasol,4_0,Yellow mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomParasol_Remake_4_0
3806,FtrMushroomScreen,mush partition,0_0,Ordinary mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomScreen_Remake_0_0
3806,FtrMushroomScreen,mush partition,1_0,White mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomScreen_Remake_1_0
3806,FtrMushroomScreen,mush partition,2_0,Strange mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomScreen_Remake_2_0
3806,FtrMushroomScreen,mush partition,3_0,Red mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomScreen_Remake_3_0
3806,FtrMushroomScreen,mush partition,4_0,Yellow mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomScreen_Remake_4_0
3808,FtrMushroomPulpwood,mush log,0_0,Ordinary mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomPulpwood_Remake_0_0
3808,FtrMushroomPulpwood,mush log,1_0,White mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomPulpwood_Remake_1_0
3808,FtrMushroomPulpwood,mush log,2_0,Strange mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomPulpwood_Remake_2_0
3808,FtrMushroomPulpwood,mush log,3_0,Red mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomPulpwood_Remake_3_0
3808,FtrMushroomPulpwood,mush log,4_0,Yellow mushroom,NA,Mushroom type,NA,Ftr,FtrMushroomPulpwood_Remake_4_0
3816,FtrStreetlamp,streetlamp,0_0,Green,NA,NA,NA,Ftr,FtrStreetlamp_Remake_0_0
3816,FtrStreetlamp,streetlamp,1_0,Brown,NA,NA,NA,Ftr,FtrStreetlamp_Remake_1_0
3816,FtrStreetlamp,streetlamp,2_0,White,NA,NA,NA,Ftr,FtrStreetlamp_Remake_2_0
3816,FtrStreetlamp,streetlamp,3_0,Black,NA,NA,NA,Ftr,FtrStreetlamp_Remake_3_0
3818,FtrPennant,pennant,0_0,Sports,NA,NA,NA,Ftr,FtrPennant_Remake_0_0
3818,FtrPennant,pennant,1_0,University,NA,NA,NA,Ftr,FtrPennant_Remake_1_0
3818,FtrPennant,pennant,2_0,Classic,NA,NA,NA,Ftr,FtrPennant_Remake_2_0
3818,FtrPennant,pennant,3_0,Sponsor,NA,NA,NA,Ftr,FtrPennant_Remake_3_0
3818,FtrPennant,pennant,4_0,Souvenir,NA,NA,NA,Ftr,FtrPennant_Remake_4_0
3819,FtrDrumcanbath,oil-barrel bathtub,0_0,No coating,NA,Barrel color,NA,Ftr,FtrDrumcanbath_Remake_0_0
3819,FtrDrumcanbath,oil-barrel bathtub,1_0,Green,NA,Barrel color,NA,Ftr,FtrDrumcanbath_Remake_1_0
3819,FtrDrumcanbath,oil-barrel bathtub,2_0,Yellow,NA,Barrel color,NA,Ftr,FtrDrumcanbath_Remake_2_0
3819,FtrDrumcanbath,oil-barrel bathtub,3_0,Red,NA,Barrel color,NA,Ftr,FtrDrumcanbath_Remake_3_0
3819,FtrDrumcanbath,oil-barrel bathtub,4_0,White,NA,Barrel color,NA,Ftr,FtrDrumcanbath_Remake_4_0
3819,FtrDrumcanbath,oil-barrel bathtub,5_0,Retro,NA,Barrel color,NA,Ftr,FtrDrumcanbath_Remake_5_0
3820,FtrFan,fan,0_0,White,NA,NA,NA,Ftr,FtrFan_Remake_0_0
3820,FtrFan,fan,1_0,Black,NA,NA,NA,Ftr,FtrFan_Remake_1_0
3820,FtrFan,fan,2_0,Light blue,NA,NA,NA,Ftr,FtrFan_Remake_2_0
3820,FtrFan,fan,3_0,Pink,NA,NA,NA,Ftr,FtrFan_Remake_3_0
3821,FtrCirculator,air circulator,0_0,White,NA,NA,NA,Ftr,FtrCirculator_Remake_0_0
3821,FtrCirculator,air circulator,1_0,Black,NA,NA,NA,Ftr,FtrCirculator_Remake_1_0
3821,FtrCirculator,air circulator,2_0,Pink,NA,NA,NA,Ftr,FtrCirculator_Remake_2_0
3821,FtrCirculator,air circulator,3_0,Green,NA,NA,NA,Ftr,FtrCirculator_Remake_3_0
3821,FtrCirculator,air circulator,4_0,Yellow,NA,NA,NA,Ftr,FtrCirculator_Remake_4_0
3822,FtrReelrecorder,pro tape recorder,0_0,Gray,NA,NA,NA,Ftr,FtrReelrecorder_Remake_0_0
3822,FtrReelrecorder,pro tape recorder,1_0,Brown,NA,NA,NA,Ftr,FtrReelrecorder_Remake_1_0
3822,FtrReelrecorder,pro tape recorder,2_0,Black,NA,NA,NA,Ftr,FtrReelrecorder_Remake_2_0
3943,FtrWorkbenchIronwood,ironwood DIY workbench,0_0,Birch,NA,Lumber type,NA,Ftr,FtrWorkbenchIronwood_Remake_0_0
3943,FtrWorkbenchIronwood,ironwood DIY workbench,1_0,Teak,NA,Lumber type,NA,Ftr,FtrWorkbenchIronwood_Remake_1_0
3943,FtrWorkbenchIronwood,ironwood DIY workbench,2_0,Walnut,NA,Lumber type,NA,Ftr,FtrWorkbenchIronwood_Remake_2_0
3943,FtrWorkbenchIronwood,ironwood DIY workbench,3_0,Old,NA,Lumber type,NA,Ftr,FtrWorkbenchIronwood_Remake_3_0
3943,FtrWorkbenchIronwood,ironwood DIY workbench,4_0,Oak,NA,Lumber type,NA,Ftr,FtrWorkbenchIronwood_Remake_4_0
3946,FtrOutdoortableM,outdoor table,0_0,White,White,NA,Table,Ftr,FtrOutdoortableM_Remake_0_0
3946,FtrOutdoortableM,outdoor table,0_1,White,Black,NA,Table,Ftr,FtrOutdoortableM_Remake_0_1
3946,FtrOutdoortableM,outdoor table,0_2,White,Green,NA,Table,Ftr,FtrOutdoortableM_Remake_0_2
3946,FtrOutdoortableM,outdoor table,0_3,White,Blue,NA,Table,Ftr,FtrOutdoortableM_Remake_0_3
3946,FtrOutdoortableM,outdoor table,0_4,White,Orange,NA,Table,Ftr,FtrOutdoortableM_Remake_0_4
3946,FtrOutdoortableM,outdoor table,0_5,White,Light wood,NA,Table,Ftr,FtrOutdoortableM_Remake_0_5
3946,FtrOutdoortableM,outdoor table,0_6,White,Dark wood,NA,Table,Ftr,FtrOutdoortableM_Remake_0_6
3946,FtrOutdoortableM,outdoor table,1_0,Black,White,NA,Table,Ftr,FtrOutdoortableM_Remake_1_0
3946,FtrOutdoortableM,outdoor table,1_1,Black,Black,NA,Table,Ftr,FtrOutdoortableM_Remake_1_1
3946,FtrOutdoortableM,outdoor table,1_2,Black,Green,NA,Table,Ftr,FtrOutdoortableM_Remake_1_2
3946,FtrOutdoortableM,outdoor table,1_3,Black,Blue,NA,Table,Ftr,FtrOutdoortableM_Remake_1_3
3946,FtrOutdoortableM,outdoor table,1_4,Black,Orange,NA,Table,Ftr,FtrOutdoortableM_Remake_1_4
3946,FtrOutdoortableM,outdoor table,1_5,Black,Light wood,NA,Table,Ftr,FtrOutdoortableM_Remake_1_5
3946,FtrOutdoortableM,outdoor table,1_6,Black,Dark wood,NA,Table,Ftr,FtrOutdoortableM_Remake_1_6
3946,FtrOutdoortableM,outdoor table,2_0,Green,White,NA,Table,Ftr,FtrOutdoortableM_Remake_2_0
3946,FtrOutdoortableM,outdoor table,2_1,Green,Black,NA,Table,Ftr,FtrOutdoortableM_Remake_2_1
3946,FtrOutdoortableM,outdoor table,2_2,Green,Green,NA,Table,Ftr,FtrOutdoortableM_Remake_2_2
3946,FtrOutdoortableM,outdoor table,2_3,Green,Blue,NA,Table,Ftr,FtrOutdoortableM_Remake_2_3
3946,FtrOutdoortableM,outdoor table,2_4,Green,Orange,NA,Table,Ftr,FtrOutdoortableM_Remake_2_4
3946,FtrOutdoortableM,outdoor table,2_5,Green,Light wood,NA,Table,Ftr,FtrOutdoortableM_Remake_2_5
3946,FtrOutdoortableM,outdoor table,2_6,Green,Dark wood,NA,Table,Ftr,FtrOutdoortableM_Remake_2_6
3946,FtrOutdoortableM,outdoor table,3_0,Blue,White,NA,Table,Ftr,FtrOutdoortableM_Remake_3_0
3946,FtrOutdoortableM,outdoor table,3_1,Blue,Black,NA,Table,Ftr,FtrOutdoortableM_Remake_3_1
3946,FtrOutdoortableM,outdoor table,3_2,Blue,Green,NA,Table,Ftr,FtrOutdoortableM_Remake_3_2
3946,FtrOutdoortableM,outdoor table,3_3,Blue,Blue,NA,Table,Ftr,FtrOutdoortableM_Remake_3_3
3946,FtrOutdoortableM,outdoor table,3_4,Blue,Orange,NA,Table,Ftr,FtrOutdoortableM_Remake_3_4
3946,FtrOutdoortableM,outdoor table,3_5,Blue,Light wood,NA,Table,Ftr,FtrOutdoortableM_Remake_3_5
3946,FtrOutdoortableM,outdoor table,3_6,Blue,Dark wood,NA,Table,Ftr,FtrOutdoortableM_Remake_3_6
3946,FtrOutdoortableM,outdoor table,4_0,Red,White,NA,Table,Ftr,FtrOutdoortableM_Remake_4_0
3946,FtrOutdoortableM,outdoor table,4_1,Red,Black,NA,Table,Ftr,FtrOutdoortableM_Remake_4_1
3946,FtrOutdoortableM,outdoor table,4_2,Red,Green,NA,Table,Ftr,FtrOutdoortableM_Remake_4_2
3946,FtrOutdoortableM,outdoor table,4_3,Red,Blue,NA,Table,Ftr,FtrOutdoortableM_Remake_4_3
3946,FtrOutdoortableM,outdoor table,4_4,Red,Orange,NA,Table,Ftr,FtrOutdoortableM_Remake_4_4
3946,FtrOutdoortableM,outdoor table,4_5,Red,Light wood,NA,Table,Ftr,FtrOutdoortableM_Remake_4_5
3946,FtrOutdoortableM,outdoor table,4_6,Red,Dark wood,NA,Table,Ftr,FtrOutdoortableM_Remake_4_6
3947,FtrOutdoorchairM,outdoor bench,0_0,White,White,NA,Seat,Ftr,FtrOutdoorchairM_Remake_0_0
3947,FtrOutdoorchairM,outdoor bench,0_1,White,Black,NA,Seat,Ftr,FtrOutdoorchairM_Remake_0_1
3947,FtrOutdoorchairM,outdoor bench,0_2,White,Green,NA,Seat,Ftr,FtrOutdoorchairM_Remake_0_2
3947,FtrOutdoorchairM,outdoor bench,0_3,White,Blue,NA,Seat,Ftr,FtrOutdoorchairM_Remake_0_3
3947,FtrOutdoorchairM,outdoor bench,0_4,White,Orange,NA,Seat,Ftr,FtrOutdoorchairM_Remake_0_4
3947,FtrOutdoorchairM,outdoor bench,0_5,White,Light wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_0_5
3947,FtrOutdoorchairM,outdoor bench,0_6,White,Dark wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_0_6
3947,FtrOutdoorchairM,outdoor bench,1_0,Black,White,NA,Seat,Ftr,FtrOutdoorchairM_Remake_1_0
3947,FtrOutdoorchairM,outdoor bench,1_1,Black,Black,NA,Seat,Ftr,FtrOutdoorchairM_Remake_1_1
3947,FtrOutdoorchairM,outdoor bench,1_2,Black,Green,NA,Seat,Ftr,FtrOutdoorchairM_Remake_1_2
3947,FtrOutdoorchairM,outdoor bench,1_3,Black,Blue,NA,Seat,Ftr,FtrOutdoorchairM_Remake_1_3
3947,FtrOutdoorchairM,outdoor bench,1_4,Black,Orange,NA,Seat,Ftr,FtrOutdoorchairM_Remake_1_4
3947,FtrOutdoorchairM,outdoor bench,1_5,Black,Light wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_1_5
3947,FtrOutdoorchairM,outdoor bench,1_6,Black,Dark wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_1_6
3947,FtrOutdoorchairM,outdoor bench,2_0,Green,White,NA,Seat,Ftr,FtrOutdoorchairM_Remake_2_0
3947,FtrOutdoorchairM,outdoor bench,2_1,Green,Black,NA,Seat,Ftr,FtrOutdoorchairM_Remake_2_1
3947,FtrOutdoorchairM,outdoor bench,2_2,Green,Green,NA,Seat,Ftr,FtrOutdoorchairM_Remake_2_2
3947,FtrOutdoorchairM,outdoor bench,2_3,Green,Blue,NA,Seat,Ftr,FtrOutdoorchairM_Remake_2_3
3947,FtrOutdoorchairM,outdoor bench,2_4,Green,Orange,NA,Seat,Ftr,FtrOutdoorchairM_Remake_2_4
3947,FtrOutdoorchairM,outdoor bench,2_5,Green,Light wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_2_5
3947,FtrOutdoorchairM,outdoor bench,2_6,Green,Dark wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_2_6
3947,FtrOutdoorchairM,outdoor bench,3_0,Blue,White,NA,Seat,Ftr,FtrOutdoorchairM_Remake_3_0
3947,FtrOutdoorchairM,outdoor bench,3_1,Blue,Black,NA,Seat,Ftr,FtrOutdoorchairM_Remake_3_1
3947,FtrOutdoorchairM,outdoor bench,3_2,Blue,Green,NA,Seat,Ftr,FtrOutdoorchairM_Remake_3_2
3947,FtrOutdoorchairM,outdoor bench,3_3,Blue,Blue,NA,Seat,Ftr,FtrOutdoorchairM_Remake_3_3
3947,FtrOutdoorchairM,outdoor bench,3_4,Blue,Orange,NA,Seat,Ftr,FtrOutdoorchairM_Remake_3_4
3947,FtrOutdoorchairM,outdoor bench,3_5,Blue,Light wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_3_5
3947,FtrOutdoorchairM,outdoor bench,3_6,Blue,Dark wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_3_6
3947,FtrOutdoorchairM,outdoor bench,4_0,Red,White,NA,Seat,Ftr,FtrOutdoorchairM_Remake_4_0
3947,FtrOutdoorchairM,outdoor bench,4_1,Red,Black,NA,Seat,Ftr,FtrOutdoorchairM_Remake_4_1
3947,FtrOutdoorchairM,outdoor bench,4_2,Red,Green,NA,Seat,Ftr,FtrOutdoorchairM_Remake_4_2
3947,FtrOutdoorchairM,outdoor bench,4_3,Red,Blue,NA,Seat,Ftr,FtrOutdoorchairM_Remake_4_3
3947,FtrOutdoorchairM,outdoor bench,4_4,Red,Orange,NA,Seat,Ftr,FtrOutdoorchairM_Remake_4_4
3947,FtrOutdoorchairM,outdoor bench,4_5,Red,Light wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_4_5
3947,FtrOutdoorchairM,outdoor bench,4_6,Red,Dark wood,NA,Seat,Ftr,FtrOutdoorchairM_Remake_4_6
3948,FtrJewelrystand,accessories stand,0_0,White,NA,NA,NA,Ftr,FtrJewelrystand_Remake_0_0
3948,FtrJewelrystand,accessories stand,1_0,Pink,NA,NA,NA,Ftr,FtrJewelrystand_Remake_1_0
3948,FtrJewelrystand,accessories stand,2_0,Black,NA,NA,NA,Ftr,FtrJewelrystand_Remake_2_0
3948,FtrJewelrystand,accessories stand,3_0,Brown,NA,NA,NA,Ftr,FtrJewelrystand_Remake_3_0
3948,FtrJewelrystand,accessories stand,4_0,Light blue,NA,NA,NA,Ftr,FtrJewelrystand_Remake_4_0
3949,FtrPlantAnthurium,anthurium plant,0_0,White,NA,NA,NA,Ftr,FtrPlantAnthurium_Remake_0_0
3949,FtrPlantAnthurium,anthurium plant,1_0,Brown,NA,NA,NA,Ftr,FtrPlantAnthurium_Remake_1_0
3949,FtrPlantAnthurium,anthurium plant,2_0,Light blue,NA,NA,NA,Ftr,FtrPlantAnthurium_Remake_2_0
3949,FtrPlantAnthurium,anthurium plant,3_0,Pink,NA,NA,NA,Ftr,FtrPlantAnthurium_Remake_3_0
3949,FtrPlantAnthurium,anthurium plant,4_0,Black,NA,NA,NA,Ftr,FtrPlantAnthurium_Remake_4_0
3950,FtrAntiqueChairS,antique chair,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueChairS_Remake_0_0
3950,FtrAntiqueChairS,antique chair,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueChairS_Remake_1_0
3950,FtrAntiqueChairS,antique chair,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueChairS_Remake_2_0
3951,FtrAntiqueConsole,antique console table,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueConsole_Remake_0_0
3951,FtrAntiqueConsole,antique console table,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueConsole_Remake_1_0
3951,FtrAntiqueConsole,antique console table,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueConsole_Remake_2_0
3952,FtrAntiqueTableL,antique table,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueTableL_Remake_0_0
3952,FtrAntiqueTableL,antique table,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueTableL_Remake_1_0
3952,FtrAntiqueTableL,antique table,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueTableL_Remake_2_0
3953,FtrAntiquePhoneW,antique phone,0_0,Brown,NA,NA,NA,Ftr,FtrAntiquePhoneW_Remake_0_0
3953,FtrAntiquePhoneW,antique phone,1_0,Natural,NA,NA,NA,Ftr,FtrAntiquePhoneW_Remake_1_0
3953,FtrAntiquePhoneW,antique phone,2_0,Black,NA,NA,NA,Ftr,FtrAntiquePhoneW_Remake_2_0
3954,FtrAntiqueClock,antique clock,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueClock_Remake_0_0
3954,FtrAntiqueClock,antique clock,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueClock_Remake_1_0
3954,FtrAntiqueClock,antique clock,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueClock_Remake_2_0
3955,FtrAntiqueDresser,antique vanity,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueDresser_Remake_0_0
3955,FtrAntiqueDresser,antique vanity,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueDresser_Remake_1_0
3955,FtrAntiqueDresser,antique vanity,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueDresser_Remake_2_0
3956,FtrAntiqueBureau,antique bureau,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueBureau_Remake_0_0
3956,FtrAntiqueBureau,antique bureau,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueBureau_Remake_1_0
3956,FtrAntiqueBureau,antique bureau,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueBureau_Remake_2_0
3957,FtrAntiqueBedW,antique bed,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueBedW_Remake_0_0
3957,FtrAntiqueBedW,antique bed,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueBedW_Remake_1_0
3957,FtrAntiqueBedW,antique bed,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueBedW_Remake_2_0
3958,FtrAntiqueTableS,antique mini table,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueTableS_Remake_0_0
3958,FtrAntiqueTableS,antique mini table,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueTableS_Remake_1_0
3958,FtrAntiqueTableS,antique mini table,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueTableS_Remake_2_0
3959,FtrAntiqueChest,antique wardrobe,0_0,Brown,NA,NA,NA,Ftr,FtrAntiqueChest_Remake_0_0
3959,FtrAntiqueChest,antique wardrobe,1_0,Natural,NA,NA,NA,Ftr,FtrAntiqueChest_Remake_1_0
3959,FtrAntiqueChest,antique wardrobe,2_0,Black,NA,NA,NA,Ftr,FtrAntiqueChest_Remake_2_0
3960,FtrWaterjug,handy water cooler,0_0,Blue,NA,NA,NA,Ftr,FtrWaterjug_Remake_0_0
3960,FtrWaterjug,handy water cooler,1_0,Red,NA,NA,NA,Ftr,FtrWaterjug_Remake_1_0
3960,FtrWaterjug,handy water cooler,2_0,Green,NA,NA,NA,Ftr,FtrWaterjug_Remake_2_0
3960,FtrWaterjug,handy water cooler,3_0,Yellow,NA,NA,NA,Ftr,FtrWaterjug_Remake_3_0
3960,FtrWaterjug,handy water cooler,4_0,Avocado,NA,NA,NA,Ftr,FtrWaterjug_Remake_4_0
3960,FtrWaterjug,handy water cooler,5_0,Plaid,NA,NA,NA,Ftr,FtrWaterjug_Remake_5_0
3961,FtrPsychicset,fortune-telling set,0_0,Purple,NA,NA,NA,Ftr,FtrPsychicset_Remake_0_0
3961,FtrPsychicset,fortune-telling set,1_0,Black,NA,NA,NA,Ftr,FtrPsychicset_Remake_1_0
3962,FtrAirsofa,inflatable sofa,0_0,Blue,NA,NA,NA,Ftr,FtrAirsofa_Remake_0_0
3962,FtrAirsofa,inflatable sofa,1_0,Green,NA,NA,NA,Ftr,FtrAirsofa_Remake_1_0
3962,FtrAirsofa,inflatable sofa,2_0,Purple,NA,NA,NA,Ftr,FtrAirsofa_Remake_2_0
3962,FtrAirsofa,inflatable sofa,3_0,Pink,NA,NA,NA,Ftr,FtrAirsofa_Remake_3_0
3962,FtrAirsofa,inflatable sofa,4_0,Lime,NA,NA,NA,Ftr,FtrAirsofa_Remake_4_0
3962,FtrAirsofa,inflatable sofa,5_0,Polka dots,NA,NA,NA,Ftr,FtrAirsofa_Remake_5_0
3962,FtrAirsofa,inflatable sofa,6_0,Rainbow,NA,NA,NA,Ftr,FtrAirsofa_Remake_6_0
3962,FtrAirsofa,inflatable sofa,7_0,Camouflage,NA,NA,NA,Ftr,FtrAirsofa_Remake_7_0
3965,FtrPaintset,painting set,0_0,Yellow,Blank,NA,Drawing paper,Ftr,FtrPaintset_Remake_0_0
3965,FtrPaintset,painting set,0_1,Yellow,Smile,NA,Drawing paper,Ftr,FtrPaintset_Remake_0_1
3965,FtrPaintset,painting set,0_2,Yellow,Bug,NA,Drawing paper,Ftr,FtrPaintset_Remake_0_2
3965,FtrPaintset,painting set,0_3,Yellow,Still life,NA,Drawing paper,Ftr,FtrPaintset_Remake_0_3
3965,FtrPaintset,painting set,1_0,Pink,Blank,NA,Drawing paper,Ftr,FtrPaintset_Remake_1_0
3965,FtrPaintset,painting set,1_1,Pink,Smile,NA,Drawing paper,Ftr,FtrPaintset_Remake_1_1
3965,FtrPaintset,painting set,1_2,Pink,Bug,NA,Drawing paper,Ftr,FtrPaintset_Remake_1_2
3965,FtrPaintset,painting set,1_3,Pink,Still life,NA,Drawing paper,Ftr,FtrPaintset_Remake_1_3
3965,FtrPaintset,painting set,2_0,Light blue,Blank,NA,Drawing paper,Ftr,FtrPaintset_Remake_2_0
3965,FtrPaintset,painting set,2_1,Light blue,Smile,NA,Drawing paper,Ftr,FtrPaintset_Remake_2_1
3965,FtrPaintset,painting set,2_2,Light blue,Bug,NA,Drawing paper,Ftr,FtrPaintset_Remake_2_2
3965,FtrPaintset,painting set,2_3,Light blue,Still life,NA,Drawing paper,Ftr,FtrPaintset_Remake_2_3
3965,FtrPaintset,painting set,3_0,White,Blank,NA,Drawing paper,Ftr,FtrPaintset_Remake_3_0
3965,FtrPaintset,painting set,3_1,White,Smile,NA,Drawing paper,Ftr,FtrPaintset_Remake_3_1
3965,FtrPaintset,painting set,3_2,White,Bug,NA,Drawing paper,Ftr,FtrPaintset_Remake_3_2
3965,FtrPaintset,painting set,3_3,White,Still life,NA,Drawing paper,Ftr,FtrPaintset_Remake_3_3
3966,FtrTreeXmasL,big festive tree,0_0,Colorful,NA,Design,NA,Ftr,FtrTreeXmasL_Remake_0_0
3966,FtrTreeXmasL,big festive tree,1_0,Blue,NA,Design,NA,Ftr,FtrTreeXmasL_Remake_1_0
3966,FtrTreeXmasL,big festive tree,2_0,Red,NA,Design,NA,Ftr,FtrTreeXmasL_Remake_2_0
3966,FtrTreeXmasL,big festive tree,3_0,Pink,NA,Design,NA,Ftr,FtrTreeXmasL_Remake_3_0
3966,FtrTreeXmasL,big festive tree,4_0,Gold,NA,Design,NA,Ftr,FtrTreeXmasL_Remake_4_0
